Geneid	Genename	length
ENSG00000118454	ANKRD13C	95725
ENSG00000116761	CTH	28585
ENSG00000050628	PTGER3	41179
ENSG00000132485	ZRANB2	4218
ENSG00000172260	NEGR1	886598
ENSG00000162620	LRRIQ3	171948
ENSG00000254685	FPGT	10462
ENSG00000116783	TNNI3K	309043
ENSG00000162621	LRRC53	43237
ENSG00000178965	ERICH3	105671
ENSG00000116791	CRYZ	3341
ENSG00000162623	TYW3	33527
ENSG00000162624	LHX8	33101
ENSG00000137968	SLC44A5	406611
ENSG00000117054	ACADM	39167
ENSG00000137955	RABGGTB	8638
ENSG00000057468	MSH4	116362
ENSG00000154007	ASB17	13533
ENSG00000184005	ST6GALNAC3	559859
ENSG00000117069	ST6GALNAC5	200068
ENSG00000142892	PIGK	130443
ENSG00000154027	AK5	277362
ENSG00000036549	AC118549.1	120244
ENSG00000077254	USP33	63863
ENSG00000180488	MIGA1	99917
ENSG00000162614	NEXN	55273
ENSG00000162613	FUBP1	35019
ENSG00000162616	DNAJB4	13027
ENSG00000137960	GIPC2	92480
ENSG00000122420	PTGFR	49729
ENSG00000137959	IFI44L	25699
ENSG00000137965	IFI44	14244
ENSG00000162618	ADGRL4	392166
ENSG00000117114	ADGRL2	10857
ENSG00000137941	TTLL7	134066
ENSG00000142875	PRKACB	160438
ENSG00000203943	SAMD13	52434
ENSG00000137976	DNASE2B	16536
ENSG00000117133	RPF1	19088
ENSG00000174021	GNG5	8238
ENSG00000122432	SPATA1	48144
ENSG00000117151	CTBS	24831
ENSG00000117155	SSX2IP	46763
ENSG00000171517	LPAR3	81606
ENSG00000153898	MCOLN2	71532
ENSG00000162643	WDR63	70643
ENSG00000055732	MCOLN3	23931
ENSG00000097096	SYDE2	44129
ENSG00000162642	C1orf52	9721
ENSG00000142867	BCL10	10858
ENSG00000153904	DDAH1	259884
ENSG00000142871	CCN1	3676
ENSG00000117174	ZNHIT6	59018
ENSG00000171502	COL24A1	427541
ENSG00000122417	ODF2L	49440
ENSG00000137975	CLCA2	32384
ENSG00000016490	CLCA1	31893
ENSG00000016602	CLCA4	33678
ENSG00000097033	SH3GLB1	43608
ENSG00000183291	SELENOF	51979
ENSG00000153936	HS2ST1	195349
ENSG00000143013	LMO4	20045
ENSG00000065243	PKN2	151984
ENSG00000137947	GTF2B	38936
ENSG00000137944	KYAT3	52584
ENSG00000213516	RBMXL1	13503
ENSG00000117226	GBP3	16174
ENSG00000117228	GBP1	13480
ENSG00000162645	GBP2	19984
ENSG00000213512	GBP7	44263
ENSG00000162654	GBP4	17800
ENSG00000154451	GBP5	10108
ENSG00000183347	GBP6	24103
ENSG00000197147	LRRC8B	72996
ENSG00000171488	LRRC8C	86415
ENSG00000171492	LRRC8D	115581
ENSG00000162664	ZNF326	40425
ENSG00000143032	BARHL2	5765
ENSG00000122482	ZNF644	106177
ENSG00000162669	HFM1	144073
ENSG00000097046	CDC7	24658
ENSG00000069702	TGFBR3	181705
ENSG00000137948	BRDT	65052
ENSG00000172031	EPHX4	33555
ENSG00000230667	SETSIP	910
ENSG00000189195	BTBD8	104380
ENSG00000203910	C1orf146	27685
ENSG00000174842	GLMN	52587
ENSG00000122484	RPAP2	102999
ENSG00000162676	GFI1	13884
ENSG00000067208	EVI5	276413
ENSG00000122406	RPL5	5254
ENSG00000154511	DIPK1A	34992
ENSG00000143033	MTF2	59795
ENSG00000117500	TMED5	30673
ENSG00000122483	CCDC18	98560
ENSG00000117505	DR1	23588
ENSG00000137942	FNBP1L	106530
ENSG00000137936	BCAR3	120098
ENSG00000067334	DNTTIP2	12924
ENSG00000023909	GCLM	24233
ENSG00000198691	ABCA4	128316
ENSG00000137962	ARHGAP29	68681
ENSG00000117528	ABCD3	37175
ENSG00000117525	F3	12588
ENSG00000143036	SLC44A3	74891
ENSG00000117519	CNN3	30155
ENSG00000172339	ALG14	98548
ENSG00000152078	TLCD4	80254
ENSG00000122481	RWDD3	12998
ENSG00000117569	PTBP2	101957
ENSG00000188641	DPYD	843293
ENSG00000162627	SNX7	98781
ENSG00000117598	PLPPR5	114789
ENSG00000117600	PLPPR4	45290
ENSG00000099260	PALMD	11277
ENSG00000156869	FRRS1	62667
ENSG00000162688	AGL	73533
ENSG00000117620	SLC35A3	65640
ENSG00000156875	MFSD14A	45284
ENSG00000156876	SASS6	49394
ENSG00000122435	TRMT13	17337
ENSG00000122477	LRRC39	29826
ENSG00000137992	DBT	62917
ENSG00000137996	RTCA	26555
ENSG00000079335	CDC14A	167773
ENSG00000181656	GPR88	3884
ENSG00000162692	VCAM1	3866
ENSG00000162694	EXTL2	22809
ENSG00000162695	SLC30A7	85669
ENSG00000117543	DPH5	36141
ENSG00000170989	S1PR1	4501
ENSG00000118733	OLFM3	194368
ENSG00000060718	COL11A1	232031
ENSG00000185946	RNPC3	15392
ENSG00000240038	AMY2B	11198
ENSG00000243480	AMY2A	8355
ENSG00000237763	AMY1A	8796
ENSG00000174876	AMY1B	9041
ENSG00000187733	AMY1C	13405
ENSG00000198890	PRMT6	10736
ENSG00000162631	NTNG1	343886
ENSG00000134215	VAV3	394021
ENSG00000085491	SLC25A24	66302
ENSG00000196427	NBPF4	21614
ENSG00000186086	NBPF6	20717
ENSG00000162636	FAM102B	14659
ENSG00000162639	HENMT1	13233
ENSG00000134186	PRPF38B	10620
ENSG00000143107	FNDC7	29843
ENSG00000116266	STXBP3	21491
ENSG00000162641	AKNAD1	41195
ENSG00000121957	GPSM2	32768
ENSG00000121940	CLCC1	35733
ENSG00000085433	WDR47	71901
ENSG00000197780	TAF13	13487
ENSG00000215717	TMEM167B	6150
ENSG00000179902	C1orf194	7786
ENSG00000116299	KIAA1324	92668
ENSG00000031698	SARS	24266
ENSG00000143126	CELSR2	26214
ENSG00000134222	PSRC1	2854
ENSG00000221986	MYBPHL	14648
ENSG00000134243	SORT1	83791
ENSG00000143106	PSMA5	27408
ENSG00000143028	SYPL2	15590
ENSG00000162650	ATXN7L2	7183
ENSG00000174151	CYB561D1	6327
ENSG00000181754	AMIGO1	5551
ENSG00000156097	GPR61	7390
ENSG00000065135	GNAI3	51582
ENSG00000134183	GNAT2	16527
ENSG00000116337	AMPD2	12194
ENSG00000168765	GSTM4	5408
ENSG00000213366	GSTM2	4322
ENSG00000134184	GSTM1	5930
ENSG00000134201	GSTM5	6007
ENSG00000134202	GSTM3	7103
ENSG00000198758	EPS8L3	13948
ENSG00000184371	CSF1	20145
ENSG00000168710	AHCYL1	38978
ENSG00000143093	STRIP1	33472
ENSG00000156150	ALX3	10804
ENSG00000186150	UBL4B	1506
ENSG00000197106	SLC6A17	51710
ENSG00000116396	KCNC4	37653
ENSG00000162775	RBM15	8169
ENSG00000168679	SLC16A4	28171
ENSG00000134248	LAMTOR5	6447
ENSG00000143125	PROK1	6211
ENSG00000143105	KCNA10	1960
ENSG00000177301	KCNA2	13789
ENSG00000177272	KCNA3	2477
ENSG00000143119	CD53	28736
ENSG00000121931	LRIF1	16734
ENSG00000156171	DRAM2	22709
ENSG00000134255	CEPT1	6888
ENSG00000162777	DENND2D	14679
ENSG00000064886	CHI3L2	42670
ENSG00000134216	CHIA	10103
ENSG00000173947	PIFO	6415
ENSG00000085465	OVGP1	13418
ENSG00000116455	WDR77	9368
ENSG00000116459	ATP5PB	13311
ENSG00000143110	C1orf162	3945
ENSG00000121933	TMIGD3	20287
ENSG00000282608	ADORA3	4206
ENSG00000116473	RAP1A	96910
ENSG00000197852	INKA2	17333
ENSG00000064703	DDX20	14247
ENSG00000171385	KCND3	219008
ENSG00000143079	CTTNBP2NL	64952
ENSG00000134245	WNT2B	21202
ENSG00000007341	ST7L	96267
ENSG00000116489	CAPZA1	51786
ENSG00000155363	MOV10	26008
ENSG00000155366	RHOC	5996
ENSG00000155367	PPM1J	5295
ENSG00000184599	TAFA3	8332
ENSG00000155380	SLC16A1	44213
ENSG00000198799	LRIG2	59064
ENSG00000081026	MAGI3	295410
ENSG00000116793	PHTF1	18383
ENSG00000081019	RSBN1	50646
ENSG00000134242	PTPN22	57903
ENSG00000188761	BCL2L15	6468
ENSG00000134262	AP4B1	10607
ENSG00000118655	DCLRE1B	8762
ENSG00000163349	HIPK1	48547
ENSG00000116774	OLFML3	2765
ENSG00000134207	SYT6	64579
ENSG00000197323	TRIM33	118415
ENSG00000116752	BCAS2	14060
ENSG00000175984	DENND2C	87201
ENSG00000116748	AMPD1	22519
ENSG00000213281	NRAS	12304
ENSG00000009307	CSDE1	41138
ENSG00000052723	SIKE1	11208
ENSG00000198765	SYCP1	140509
ENSG00000134200	TSHB	4478
ENSG00000134198	TSPAN2	41494
ENSG00000134259	NGF	2998
ENSG00000173218	VANGL1	56253
ENSG00000118729	CASQ2	68695
ENSG00000177551	NHLH2	7227
ENSG00000163393	SLC22A15	93543
ENSG00000173212	MAB21L3	26752
ENSG00000163399	ATP1A1	30907
ENSG00000116815	CD58	52328
ENSG00000143061	IGSF3	93358
ENSG00000116824	CD2	14801
ENSG00000134247	PTGFRN	80439
ENSG00000134256	CD101	34794
ENSG00000116830	TTF2	47129
ENSG00000134253	TRIM45	10691
ENSG00000134258	VTCN1	60250
ENSG00000198162	MAN1A2	161425
ENSG00000183508	TENT5C	22343
ENSG00000196505	GDAP2	66138
ENSG00000065183	WDR3	36806
ENSG00000155761	SPAG17	231640
ENSG00000092607	TBX15	105298
ENSG00000116874	WARS2	109434
ENSG00000116882	HAO2	25351
ENSG00000203859	HSD3B2	8106
ENSG00000203857	HSD3B1	7846
ENSG00000143067	ZNF697	28891
ENSG00000092621	PHGDH	24588
ENSG00000134240	HMGCS2	20905
ENSG00000134193	REG4	10410
ENSG00000134249	ADAM30	2984
ENSG00000134250	NOTCH2	158111
ENSG00000265808	SEC22B	25624
ENSG00000286106	AC253572.1	69930
ENSG00000273136	NBPF26	36815
ENSG00000263353	PPIAL4A	661
ENSG00000198019	FCGR1B	9818
ENSG00000188610	FAM72B	16696
ENSG00000171943	SRGAP2C	207901
ENSG00000273213	HIST2H3PS2	3581
ENSG00000263513	FAM72C	16701
ENSG00000271567	PPIAL4E	786
ENSG00000266338	NBPF15	35425
ENSG00000279782	PPIAL4F	786
ENSG00000196369	SRGAP2B	208265
ENSG00000215784	FAM72D	16724
ENSG00000256374	PPIAL4D	496
ENSG00000162825	NBPF20	115669
ENSG00000117262	GPR89A	26376
ENSG00000174827	PDZK1	20819
ENSG00000117281	CD160	19684
ENSG00000265491	RNF115	85229
ENSG00000186141	POLR3C	20204
ENSG00000186364	NUDT17	3326
ENSG00000131788	PIAS3	10561
ENSG00000198483	ANKRD35	19304
ENSG00000143127	ITGA10	18844
ENSG00000131779	PEX11B	7180
ENSG00000265241	RBM8A	5930
ENSG00000271601	LIX1L	24596
ENSG00000272031	ANKRD34A	5136
ENSG00000121851	POLR3GL	14148
ENSG00000265972	TXNIP	4146
ENSG00000168509	HJV	4267
ENSG00000271425	NBPF10	80095
ENSG00000264343	NOTCH2NLA	82507
ENSG00000270339	PPIAL4H	661
ENSG00000268043	NBPF12	57460
ENSG00000131791	PRKAB2	17366
ENSG00000131781	FMO5	67701
ENSG00000131778	CHD1L	52999
ENSG00000116128	BCL9	84717
ENSG00000162836	ACP6	28296
ENSG00000265107	GJA5	17164
ENSG00000121634	GJA8	6476
ENSG00000188092	GPR89B	26570
ENSG00000263956	NBPF11	50173
ENSG00000236334	PPIAL4G	756
ENSG00000270629	NBPF14	64628
ENSG00000286019	NOTCH2NLB	72741
ENSG00000177144	NUDT4B	3643
ENSG00000178104	PDE4DIP	34138
ENSG00000269713	NBPF9	49514
ENSG00000286219	NOTCH2NLC	61656
ENSG00000271383	NBPF19	81318
ENSG00000263464	PPIAL4C	601
ENSG00000150337	FCGR1A	8983
ENSG00000203814	HIST2H2BF	1955
ENSG00000183598	HIST2H3D	470
ENSG00000270882	HIST2H4A	1818
ENSG00000203811	HIST2H3C	1657
ENSG00000203812	HIST2H2AA3	550
ENSG00000272196	HIST2H2AA4	565
ENSG00000203852	HIST2H3A	1657
ENSG00000270276	HIST2H4B	1965
ENSG00000184678	HIST2H2BE	2195
ENSG00000184260	HIST2H2AC	495
ENSG00000184270	HIST2H2AB	498
ENSG00000178096	BOLA1	12603
ENSG00000159164	SV2A	14528
ENSG00000143368	SF3B4	4488
ENSG00000014914	MTMR11	8184
ENSG00000264522	OTUD7B	72916
ENSG00000136631	VPS45	78035
ENSG00000023902	PLEKHO1	6147
ENSG00000143401	ANP32E	17697
ENSG00000118298	CA14	7306
ENSG00000117362	APH1A	3899
ENSG00000118292	C1orf54	12718
ENSG00000159208	CIART	4541
ENSG00000266472	MRPS21	15061
ENSG00000117360	PRPF3	25422
ENSG00000163125	RPRD2	112421
ENSG00000143374	TARS2	20185
ENSG00000143369	ECM1	5493
ENSG00000143382	ADAMTSL4	11565
ENSG00000143384	MCL1	5303
ENSG00000143420	ENSA	6298
ENSG00000143457	GOLPH3L	50926
ENSG00000143452	HORMAD1	22837
ENSG00000163131	CTSS	35880
ENSG00000143387	CTSK	13176
ENSG00000143437	ARNT	66888
ENSG00000283324	CTXND2	26158
ENSG00000143379	SETDB1	38398
ENSG00000143418	CERS2	9832
ENSG00000143412	ANXA9	13344
ENSG00000143409	MINDY1	11532
ENSG00000143363	PRUNE1	27266
ENSG00000163141	BNIPL	11401
ENSG00000143443	C1orf56	3671
ENSG00000197622	CDC42SE1	19356
ENSG00000213190	MLLT11	9149
ENSG00000143458	GABPB2	54783
ENSG00000143434	SEMA6C	14906
ENSG00000163154	TNFAIP8L2	3102
ENSG00000163156	SCNM1	4154
ENSG00000163155	LYSMD1	6156
ENSG00000163157	TMOD4	5996
ENSG00000163159	VPS72	13895
ENSG00000143398	PIP5K1A	50981
ENSG00000159352	PSMD4	12752
ENSG00000143373	ZNF687	9593
ENSG00000143393	PI4KB	35722
ENSG00000143390	RFX5	6613
ENSG00000143416	SELENBP1	8402
ENSG00000159377	PSMB4	2321
ENSG00000143442	POGZ	56772
ENSG00000143375	CGN	27307
ENSG00000143367	TUFT1	43276
ENSG00000143376	SNX27	87064
ENSG00000159409	CELF3	16747
ENSG00000178796	RIIAD1	19175
ENSG00000143436	MRPL9	3851
ENSG00000143450	OAZ3	7756
ENSG00000182134	TDRKH	17924
ENSG00000213171	LINGO4	5157
ENSG00000143365	RORC	7833
ENSG00000225556	C2CD4D	2740
ENSG00000196407	THEM5	6613
ENSG00000159445	THEM4	38647
ENSG00000197747	S100A10	10946
ENSG00000163191	S100A11	4500
ENSG00000182898	TCHHL1	4925
ENSG00000159450	TCHH	9139
ENSG00000215853	RPTN	5635
ENSG00000197915	HRNR	12119
ENSG00000143631	FLG	23076
ENSG00000143520	FLG2	11273
ENSG00000143536	CRNN	5022
ENSG00000186207	LCE5A	1376
ENSG00000169509	CRCT1	1528
ENSG00000185966	LCE3E	1128
ENSG00000163202	LCE3D	1137
ENSG00000244057	LCE3C	854
ENSG00000187238	LCE3B	289
ENSG00000185962	LCE3A	271
ENSG00000187223	LCE2D	1281
ENSG00000187180	LCE2C	1281
ENSG00000159455	LCE2B	1276
ENSG00000187173	LCE2A	1099
ENSG00000187170	LCE4A	1276
ENSG00000198854	C1orf68	950
ENSG00000203786	KPRP	2493
ENSG00000240386	LCE1F	1886
ENSG00000186226	LCE1E	2171
ENSG00000172155	LCE1D	1462
ENSG00000197084	LCE1C	1821
ENSG00000196734	LCE1B	1139
ENSG00000186844	LCE1A	626
ENSG00000235942	LCE6A	1129
ENSG00000285946	AL162596.1	991
ENSG00000163206	SMCP	6727
ENSG00000163207	IVL	3342
ENSG00000283227	SPRR5	2106
ENSG00000184148	SPRR4	1928
ENSG00000169474	SPRR1A	271
ENSG00000163209	SPRR3	2110
ENSG00000169469	SPRR1B	1699
ENSG00000163216	SPRR2D	2105
ENSG00000241794	SPRR2A	1394
ENSG00000196805	SPRR2B	618
ENSG00000203785	SPRR2E	13051
ENSG00000244094	SPRR2F	1397
ENSG00000159516	SPRR2G	1310
ENSG00000203784	LELP1	1692
ENSG00000203783	PRR9	1728
ENSG00000203782	LOR	2439
ENSG00000159527	PGLYRP3	15838
ENSG00000163218	PGLYRP4	18723
ENSG00000163220	S100A9	3171
ENSG00000163221	S100A12	1912
ENSG00000143546	S100A8	869
ENSG00000184330	S100A7A	6704
ENSG00000197364	S100A7L2	2893
ENSG00000143556	S100A7	2132
ENSG00000197956	S100A6	1647
ENSG00000197956	S100A6	1618
ENSG00000196420	S100A5	4620
ENSG00000196154	S100A4	1486
ENSG00000188015	S100A3	1931
ENSG00000196754	S100A2	4738
ENSG00000188643	S100A16	6253
ENSG00000189334	S100A14	2733
ENSG00000189171	S100A13	12554
ENSG00000160678	S100A1	3657
ENSG00000160679	CHTOP	11397
ENSG00000143553	SNAPIN	2839
ENSG00000143621	ILF2	9242
ENSG00000169418	NPR1	15306
ENSG00000143624	INTS3	45598
ENSG00000143554	SLC27A3	4839
ENSG00000143614	GATAD2B	118249
ENSG00000198837	DENND4B	17219
ENSG00000160741	CRTC2	10939
ENSG00000143570	SLC39A1	4367
ENSG00000143578	CREB3L4	6440
ENSG00000143543	JTB	3407
ENSG00000143545	RAB13	4594
ENSG00000177954	RPS27	938
ENSG00000143552	NUP210L	162433
ENSG00000143549	TPM3	30289
ENSG00000163263	C1orf189	7250
ENSG00000143612	C1orf43	13933
ENSG00000143569	UBAP2L	50662
ENSG00000143575	HAX1	3248
ENSG00000143595	AQP10	4207
ENSG00000143515	ATP8B2	25781
ENSG00000160712	IL6R	64109
ENSG00000169291	SHE	9687
ENSG00000163239	TDRD10	45930
ENSG00000160714	UBE2Q1	10087
ENSG00000160716	CHRNB2	12237
ENSG00000160710	ADAR	26130
ENSG00000143603	KCNN3	172806
ENSG00000163344	PMVK	11981
ENSG00000163346	PBXIP1	12021
ENSG00000163348	PYGO2	4758
ENSG00000160691	SHC1	8451
ENSG00000173207	CKS1B	1777
ENSG00000160688	FLAD1	7856
ENSG00000163352	LENEP	731
ENSG00000160685	ZBTB7B	15894
ENSG00000163354	DCST2	15263
ENSG00000163357	DCST1	17108
ENSG00000143537	ADAM15	11831
ENSG00000243364	EFNA4	5815
ENSG00000143590	EFNA3	8703
ENSG00000169242	EFNA1	7025
ENSG00000169241	SLC50A1	3362
ENSG00000179085	DPM3	518
ENSG00000163463	KRTCAP2	3897
ENSG00000163462	TRIM46	10199
ENSG00000185499	MUC1	7091
ENSG00000169231	THBS3	12393
ENSG00000173171	MTX1	4574
ENSG00000177628	GBA	10220
ENSG00000160767	FAM189B	8280
ENSG00000116521	SCAMP3	6381
ENSG00000176444	CLK2	6485
ENSG00000143630	HCN3	12387
ENSG00000143627	PKLR	12147
ENSG00000160752	FDPS	4067
ENSG00000160753	RUSC1	10222
ENSG00000116539	ASH1L	227537
ENSG00000125459	MSTO1	4313
ENSG00000163374	YY1AP1	29215
ENSG00000132676	DAP3	49921
ENSG00000116580	GON4L	109740
ENSG00000132718	SYT11	25634
ENSG00000143622	RIT1	13543
ENSG00000132680	KHDC4	21356
ENSG00000173080	RXFP4	1451
ENSG00000116584	ARHGEF2	44359
ENSG00000163479	SSR2	10731
ENSG00000160803	UBQLN4	18501
ENSG00000116586	LAMTOR2	1174
ENSG00000132698	RAB25	9346
ENSG00000254726	MEX3A	10454
ENSG00000160789	LMNA	32428
ENSG00000196189	SEMA4A	23383
ENSG00000160785	SLC25A44	16592
ENSG00000160783	PMF1	24286
ENSG00000242252	BGLAP	1102
ENSG00000160781	PAQR6	4798
ENSG00000198952	SMG5	33603
ENSG00000163472	TMEM79	8131
ENSG00000198715	GLMP	5102
ENSG00000189030	VHLL	685
ENSG00000163468	CCT3	29235
ENSG00000163467	TSACC	9683
ENSG00000132677	RHBG	15975
ENSG00000125462	C1orf61	4775
ENSG00000116604	MEF2D	37050
ENSG00000183856	IQGAP3	47162
ENSG00000187862	TTC24	7998
ENSG00000163382	NAXE	7629
ENSG00000160818	GPATCH4	5753
ENSG00000132702	HAPLN2	6312
ENSG00000132692	BCAN	17413
ENSG00000132688	NES	8646
ENSG00000143320	CRABP2	6200
ENSG00000143319	ISG20L2	6546
ENSG00000143303	RRNAD1	8493
ENSG00000143314	MRPL24	4062
ENSG00000143321	HDGF	9568
ENSG00000143294	PRCC	33282
ENSG00000027869	SH2D2A	10606
ENSG00000198400	NTRK1	44643
ENSG00000027644	INSRR	19056
ENSG00000187800	PEAR1	22711
ENSG00000160838	LRRC71	12464
ENSG00000132694	ARHGEF11	110904
ENSG00000253831	ETV3L	7767
ENSG00000117036	ETV3	17206
ENSG00000143297	FCRL5	39140
ENSG00000163518	FCRL4	24340
ENSG00000160856	FCRL3	24290
ENSG00000132704	FCRL2	24579
ENSG00000163534	FCRL1	25719
ENSG00000073754	CD5L	10899
ENSG00000183853	KIRREL1	106990
ENSG00000288460	AL138899.3	1016
ENSG00000158473	CD1D	6482
ENSG00000158477	CD1A	3847
ENSG00000158481	CD1C	4853
ENSG00000158485	CD1B	3578
ENSG00000158488	CD1E	3661
ENSG00000186306	OR10T2	946
ENSG00000180708	OR10K2	8029
ENSG00000173285	OR10K1	7407
ENSG00000198965	OR10R2	8718
ENSG00000197532	OR6Y1	9857
ENSG00000186440	OR6P1	9976
ENSG00000279111	OR10X1	982
ENSG00000198967	OR10Z1	7248
ENSG00000163554	SPTA1	76013
ENSG00000196171	OR6K2	976
ENSG00000203757	OR6K3	4395
ENSG00000197403	OR6N1	7961
ENSG00000180433	OR6K6	1173
ENSG00000188340	OR6N2	6984
ENSG00000163563	MNDA	18153
ENSG00000163564	PYHIN1	45509
ENSG00000163565	IFI16	45235
ENSG00000163565	IFI16	45235
ENSG00000163568	AIM2	14284
ENSG00000162706	CADM3	31700
ENSG00000213088	ACKR1	3193
ENSG00000179639	FCER1A	18512
ENSG00000196184	OR10J1	5235
ENSG00000184155	OR10J5	931
ENSG00000132703	APCS	1041
ENSG00000132693	CRP	2302
ENSG00000158716	DUSP23	1583
ENSG00000181036	FCRL6	15741
ENSG00000158714	SLAMF8	10621
ENSG00000256029	AL590560.2	38553
ENSG00000243284	VSIG8	8343
ENSG00000213085	CFAP45	25905
ENSG00000158710	TAGLN2	5612
ENSG00000085552	IGSF9	6897
ENSG00000162723	SLAMF9	2747
ENSG00000177807	KCNJ10	32695
ENSG00000143315	PIGM	7039
ENSG00000162728	KCNJ9	9027
ENSG00000162729	IGSF8	7351
ENSG00000018625	ATP1A2	27834
ENSG00000132681	ATP1A4	20451
ENSG00000143318	CASQ1	11313
ENSG00000162734	PEA15	9957
ENSG00000132716	DCAF8	46738
ENSG00000162735	PEX19	8328
ENSG00000122218	COPA	53920
ENSG00000162736	NCSTN	15638
ENSG00000171786	NHLH1	5777
ENSG00000162738	VANGL2	28108
ENSG00000162739	SLAMF6	38234
ENSG00000066294	CD84	38400
ENSG00000117090	SLAMF1	38940
ENSG00000117091	CD48	28286
ENSG00000026751	SLAMF7	4400
ENSG00000122224	LY9	5592
ENSG00000122223	CD244	32729
ENSG00000179914	ITLN1	8642
ENSG00000158764	ITLN2	9786
ENSG00000158769	F11R	26134
ENSG00000215845	TSTD1	1020
ENSG00000158773	USF1	6728
ENSG00000186517	ARHGAP30	22926
ENSG00000143217	NECTIN4	18562
ENSG00000162755	KLHDC9	1987
ENSG00000143256	PFDN2	17478
ENSG00000158793	NIT1	7329
ENSG00000158796	DEDD	11695
ENSG00000143222	UFC1	4880
ENSG00000143222	UFC1	4253
ENSG00000143258	USP21	4362
ENSG00000143224	PPOX	11535
ENSG00000158850	B4GALT3	6111
ENSG00000158859	ADAMTS4	14754
ENSG00000158864	NDUFS2	12438
ENSG00000158869	FCER1G	3952
ENSG00000158874	APOA2	1323
ENSG00000158882	TOMM40L	4807
ENSG00000143257	NR1I3	7860
ENSG00000248485	PCP4L1	26707
ENSG00000158887	MPZ	5235
ENSG00000143252	SDHC	48827
ENSG00000188931	CFAP126	3145
ENSG00000143226	FCGR2A	14374
ENSG00000173110	HSPA6	2356
ENSG00000203747	FCGR3A	8061
ENSG00000162747	FCGR3B	7849
ENSG00000072694	FCGR2B	14863
ENSG00000132185	FCRLA	4065
ENSG00000162746	FCRLB	2243
ENSG00000081721	DUSP12	7454
ENSG00000118217	ATF6	197752
ENSG00000162745	OLFML2B	40679
ENSG00000198929	NOS1AP	7042
ENSG00000171722	SPATA46	3653
ENSG00000239887	C1orf226	5086
ENSG00000198574	SH2D1B	16870
ENSG00000152332	UHMK1	31815
ENSG00000117143	UAP1	38338
ENSG00000162733	DDR2	154937
ENSG00000132196	HSD17B7	21764
ENSG00000185860	CCDC190	17501
ENSG00000117152	RGS4	7230
ENSG00000143248	RGS5	179494
ENSG00000143228	NUF2	33807
ENSG00000185630	PBX1	37631
ENSG00000162761	LMX1A	154850
ENSG00000143171	RXRG	44434
ENSG00000162763	LRRC52	19959
ENSG00000143198	MGST3	3102
ENSG00000143149	ALDH9A1	36649
ENSG00000143183	TMCO1	44631
ENSG00000143179	UCK2	83805
ENSG00000188859	FAM78B	108801
ENSG00000143157	POGK	14386
ENSG00000152382	TADA1	6708
ENSG00000143195	ILDR2	67355
ENSG00000143194	MAEL	32291
ENSG00000143167	GPA33	25885
ENSG00000198842	DUSP27	35092
ENSG00000143190	POU2F1	206452
ENSG00000198821	CD247	87891
ENSG00000143162	CREG1	24690
ENSG00000198771	RCSD1	78466
ENSG00000197965	MPZL1	69939
ENSG00000143199	ADCY10	104750
ENSG00000143158	MPC2	20399
ENSG00000143164	DCAF6	139284
ENSG00000143147	GPR161	58126
ENSG00000143155	TIPRL	23149
ENSG00000213064	SFT2D2	27019
ENSG00000143178	TBX19	33551
ENSG00000143185	XCL2	3231
ENSG00000143184	XCL1	5466
ENSG00000143196	DPT	33740
ENSG00000143153	ATP1B1	27027
ENSG00000143156	NME7	83953
ENSG00000117475	BLZF1	20112
ENSG00000117477	CCDC181	65624
ENSG00000117479	SLC19A2	22037
ENSG00000198734	F5	74532
ENSG00000174175	SELP	41277
ENSG00000000460	C1orf112	58673
ENSG00000188404	SELL	21039
ENSG00000007908	SELE	11441
ENSG00000171806	METTL18	2380
ENSG00000000457	SCYL3	44267
ENSG00000075945	KIFAP3	147593
ENSG00000203740	METTL11B	22909
ENSG00000120370	GORAB	21670
ENSG00000116132	PRRX1	75292
ENSG00000117501	MROH9	129233
ENSG00000007933	FMO3	26916
ENSG00000094963	FMO2	27388
ENSG00000010932	FMO1	28241
ENSG00000076258	FMO4	27903
ENSG00000117523	PRRC2C	107983
ENSG00000283683	MYOCOS	27128
ENSG00000034971	MYOC	17273
ENSG00000117533	VAMP4	41907
ENSG00000010165	EEF1AKNMT	16058
ENSG00000197959	DNM3	571221
ENSG00000135845	PIGC	2631
ENSG00000180999	C1orf105	48146
ENSG00000094975	SUCO	79486
ENSG00000117560	FASLG	7775
ENSG00000120337	TNFSF18	11741
ENSG00000117586	TNFSF4	23602
ENSG00000117592	PRDX6	11482
ENSG00000162753	SLC9C2	102614
ENSG00000183831	ANKRD45	61517
ENSG00000232113	TEX50	1794
ENSG00000076321	KLHL20	71713
ENSG00000120334	CENPL	25335
ENSG00000117593	DARS2	33736
ENSG00000185278	ZBTB37	34595
ENSG00000117601	SERPINC1	13529
ENSG00000135870	RC3H1	91275
ENSG00000152061	RABGAP1L	835790
ENSG00000203737	GPR52	1583
ENSG00000116161	CACYBP	12082
ENSG00000120333	MRPS14	10469
ENSG00000120332	TNN	80244
ENSG00000235750	KIAA0040	35792
ENSG00000116147	TNR	428403
ENSG00000143207	COP1	262457
ENSG00000116183	PAPPA2	382428
ENSG00000152092	ASTN1	303647
ENSG00000198797	BRINP2	111466
ENSG00000120341	SEC16B	40771
ENSG00000075391	RASAL2	142678
ENSG00000188585	CLEC20A	17694
ENSG00000240021	TEX35	9532
