ts_id	Geneid	length	Total_num_exons	Total_exons_len	avg_exon_length	Total_num_introns	Total_introns_len	avg_intron_length	Total_num_utr_5	Total_utr_5_len	avg_utr_5_length	Total_num_utr_3	Total_utr_3_len	avg_utr_3_length
ENST00000011653	ENSG00000010610	31273	10	3059	305.9	9	28232	3136.89	2	204	102	1	1471	1471
ENST00000443597	ENSG00000010626	9409	8	1706	213.25	7	7717	1102.43	2	305	152.5	2	365	182.5
ENST00000621635	ENSG00000010671	41351	19	2786	146.63	18	38601	2144.5	1	248	248	1	439	439
ENST00000357618	ENSG00000010704	10916	6	5182	863.67	5	5744	1148.8	1	13	13	1	4118	4118
ENST00000372596	ENSG00000010803	214916	16	3339	208.69	15	211607	14107.13	7	604	86.29	1	993	993
ENST00000354650	ENSG00000010810	213122	14	3642	260.14	13	209506	16115.85	4	611	152.75	1	1408	1408
ENST00000367604	ENSG00000010818	194889	10	10042	1004.2	9	184865	20540.56	5	1067	213.4	1	1630	1630
ENST00000469112	ENSG00000010932	28241	9	3139	348.78	8	25118	3139.75	2	121	60.5	6	2636	439.33
ENST00000418390	ENSG00000011007	18906	11	5165	469.55	10	13761	1376.1	1	272	272	1	2487	2487
ENST00000374514	ENSG00000011009	4396	10	1645	164.5	9	2769	307.67	2	134	67	1	808	808
ENST00000312413	ENSG00000011021	37049	22	5653	256.95	21	31438	1497.05	1	168	168	1	2921	2921
ENST00000303375	ENSG00000011028	65929	30	5749	191.63	29	60238	2077.17	1	134	134	1	1147	1147
ENST00000555572	ENSG00000011052	18108	9	1202	133.56	8	16922	2115.25	2	178	89	1	139	139
ENST00000230671	ENSG00000011083	21003	14	3639	259.93	13	17390	1337.69	1	267	267	1	1449	1449
ENST00000011898	ENSG00000011105	209182	9	4331	481.22	8	204867	25608.38	3	162	54	1	3444	3444
ENST00000334746	ENSG00000011114	95488	11	8456	768.73	10	87052	8705.2	2	325	162.5	1	4724	4724
ENST00000590064	ENSG00000011132	5395	4	4254	1063.5	3	1147	382.33	0	0	0	0	0	0
ENST00000678211	ENSG00000011143	7491	5	4128	825.6	4	3371	842.75	0	0	0	0	0	0
ENST00000644371	ENSG00000011198	31789	7	5305	757.86	6	26496	4416	1	56	56	1	4194	4194
ENST00000262648	ENSG00000011201	203265	14	6279	448.5	13	197012	15154.77	1	102	102	1	4122	4122
ENST00000680323	ENSG00000011243	38960	11	4874	443.09	10	34106	3410.6	0	0	0	0	0	0
ENST00000586178	ENSG00000011258	82626	17	5382	316.59	16	77276	4829.75	3	330	110	1	3152	3152
ENST00000225298	ENSG00000011260	37389	14	1890	135	13	35525	2732.69	1	40	40	2	168	84
ENST00000389902	ENSG00000011275	161618	17	5794	340.82	16	155856	9741	2	194	97	1	2814	2814
ENST00000481107	ENSG00000011295	5115	3	3078	1026	2	2041	1020.5	0	0	0	0	0	0
ENST00000586944	ENSG00000011304	13863	12	4673	389.42	11	9212	837.45	0	0	0	0	0	0
ENST00000614244	ENSG00000011332	13243	12	2368	197.33	11	10897	990.64	1	109	109	1	1055	1055
ENST00000539008	ENSG00000011347	67364	13	7243	557.15	12	60145	5012.08	1	257	257	1	4914	4914
ENST00000650792	ENSG00000011376	166167	21	10070	479.52	20	156137	7806.85	2	143	71.5	1	7197	7197
ENST00000265970	ENSG00000011405	83171	32	8259	258.09	31	74974	2418.52	0	0	0	1	3167	3167
ENST00000221264	ENSG00000011422	21969	6	1616	269.33	5	20363	4072.6	1	428	428	1	311	311
ENST00000265748	ENSG00000011426	63931	24	4755	198.12	23	59222	2574.87	1	166	166	1	1192	1192
ENST00000673675	ENSG00000011451	29980	13	9000	692.31	12	21004	1750.33	2	221	110.5	1	3099	3099
ENST00000373647	ENSG00000011454	163848	26	5012	192.77	25	158886	6355.44	2	125	62.5	1	1654	1654
ENST00000052754	ENSG00000011465	42335	8	6858	857.25	7	35491	5070.14	2	198	99	1	5575	5575
ENST00000678102	ENSG00000011478	11552	7	2710	387.14	6	8854	1475.67	1	302	302	7	2073	296.14
ENST00000487483	ENSG00000011485	9337	6	4681	780.17	5	4666	933.2	0	0	0	0	0	0
ENST00000377990	ENSG00000011523	30590	7	5810	830	6	24792	4132	2	161	80.5	2	3372	1686
ENST00000263881	ENSG00000011566	188021	34	4369	128.5	33	183718	5567.21	1	299	299	1	1353	1353
ENST00000392197	ENSG00000011590	12482	7	2044	292	6	10450	1741.67	3	290	96.67	1	287	287
ENST00000585901	ENSG00000011600	3846	5	625	125	4	3229	807.25	1	20	20	1	167	167
ENST00000261388	ENSG00000011638	21932	5	1817	363.4	4	20123	5030.75	2	275	137.5	1	1054	1054
ENST00000370314	ENSG00000011677	285083	10	3679	367.9	9	281422	31269.11	2	198	99	1	1995	1995
ENST00000471181	ENSG00000012048	81190	24	7294	303.92	23	73942	3214.87	2	234	117	1	1384	1384
ENST00000300853	ENSG00000012061	16585	10	3389	338.9	9	13214	1468.22	2	146	73	1	2342	2342
ENST00000085219	ENSG00000012124	18176	14	3288	234.86	13	14914	1147.23	2	68	34	1	665	665
ENST00000419007	ENSG00000012171	3817	5	3288	657.6	4	537	134.25	0	0	0	0	0	0
ENST00000365779	ENSG00000012174	33432	7	4464	637.71	6	28980	4830	1	82	82	1	3384	3384
ENST00000599218	ENSG00000012211	11573	9	2804	311.56	8	8785	1098.12	1	77	77	1	872	872
ENST00000231751	ENSG00000012223	29262	17	2738	161.06	16	26556	1659.75	1	39	39	1	551	551
ENST00000523271	ENSG00000012232	15700	2	8259	4129.5	1	7443	7443	0	0	0	0	0	0
ENST00000548884	ENSG00000012504	90707	11	2895	263.18	10	87832	8783.2	3	544	181.33	1	925	925
ENST00000370918	ENSG00000012660	81783	9	3090	343.33	8	78709	9838.62	2	373	186.5	1	1730	1730
ENST00000374391	ENSG00000012779	71903	14	2533	180.93	13	69396	5338.15	1	65	65	1	431	431
ENST00000317961	ENSG00000012817	40863	27	6852	253.78	26	34063	1310.12	2	77	38.5	1	2131	2131
ENST00000262059	ENSG00000012822	19230	15	5881	392.07	14	13377	955.5	2	368	184	1	3428	3428
ENST00000013070	ENSG00000012963	21961	11	3505	318.64	10	18476	1847.6	1	37	37	1	2181	2181
ENST00000554990	ENSG00000012983	32101	19	4831	254.26	18	27306	1517	0	0	0	0	0	0
ENST00000322054	ENSG00000013016	35301	6	4831	805.17	5	30480	6096	1	471	471	1	2748	2748
ENST00000157812	ENSG00000013275	10601	11	1765	160.45	10	8856	885.6	1	39	39	1	460	460
ENST00000505907	ENSG00000013288	47188	17	7736	455.06	16	39484	2467.75	0	0	0	1	4859	4859
ENST00000231706	ENSG00000013293	126529	8	10148	1268.5	7	116395	16627.86	2	319	159.5	1	7508	7508
ENST00000064724	ENSG00000013297	15825	3	2761	920.33	2	13068	6534	1	200	200	1	1936	1936
ENST00000591006	ENSG00000013306	4522	10	2227	222.7	9	2313	257	0	0	0	0	0	0
ENST00000395353	ENSG00000013364	27647	15	2940	196	14	24735	1766.79	2	195	97.5	1	51	51
ENST00000470229	ENSG00000013374	36621	15	3225	215	14	33424	2387.43	2	158	79	1	1207	1207
ENST00000513973	ENSG00000013375	28394	13	6092	468.62	12	22326	1860.5	2	91	45.5	1	4362	4362
ENST00000369724	ENSG00000013392	5580	3	3772	1257.33	2	1812	906	2	229	114.5	1	2664	2664
ENST00000473565	ENSG00000013441	11612	11	3219	292.64	10	8413	841.3	0	0	0	0	0	0
ENST00000228347	ENSG00000013503	152452	28	4211	150.39	27	148295	5492.41	1	133	133	1	650	650
ENST00000251089	ENSG00000013523	26875	10	5297	529.7	9	21596	2399.56	1	56	56	1	3220	3220
ENST00000347642	ENSG00000013561	21406	8	4221	527.62	7	17199	2457	2	290	145	1	2501	2501
ENST00000369809	ENSG00000013563	10854	10	3018	301.8	9	7854	872.67	4	634	158.5	1	1470	1470
ENST00000435753	ENSG00000013573	30917	27	4209	155.89	26	26760	1029.23	2	222	111	21	3116	148.38
ENST00000536942	ENSG00000013583	14622	3	2059	686.33	2	12567	6283.5	1	152	152	1	1504	1504
ENST00000014914	ENSG00000013588	26377	4	6586	1646.5	3	19797	6599	2	112	56	1	5399	5399
ENST00000682253	ENSG00000013619	151834	8	5156	644.5	7	146692	20956	2	634	317	2	2193	1096.5
ENST00000313421	ENSG00000013725	48699	13	3265	251.15	12	45458	3788.17	1	187	187	1	1060	1060
ENST00000651817	ENSG00000013810	16684	13	2956	227.38	12	13752	1146	0	0	0	6	1973	328.83
ENST00000369278	ENSG00000014123	33472	19	4245	223.42	18	29263	1625.72	1	69	69	1	1774	1774
ENST00000265465	ENSG00000014138	36725	18	3562	197.89	17	33197	1952.76	1	332	332	1	1417	1417
ENST00000262577	ENSG00000014164	103790	12	3282	273.5	11	100530	9139.09	1	27	27	1	398	398
ENST00000527323	ENSG00000014216	29527	21	3107	147.95	20	26460	1323	1	241	241	1	702	702
ENST00000336375	ENSG00000014257	41436	10	3184	318.4	9	38270	4252.22	1	51	51	1	1964	1964
ENST00000544381	ENSG00000014641	18587	9	1656	184	8	16947	2118.38	1	436	436	1	208	208
ENST00000264451	ENSG00000014824	99933	18	6182	343.44	17	93785	5516.76	1	123	123	1	4336	4336
ENST00000492824	ENSG00000014914	8184	13	3345	257.31	12	4863	405.25	0	0	0	0	0	0
ENST00000016171	ENSG00000014919	21261	9	5039	559.89	8	16238	2029.75	1	79	79	1	3720	3720
ENST00000389857	ENSG00000015133	146499	30	7549	251.63	29	139008	4793.38	1	131	131	1	1303	1303
ENST00000555248	ENSG00000015153	7127	3	5098	1699.33	2	2033	1016.5	1	170	170	1	4573	4573
ENST00000381591	ENSG00000015171	119570	15	4244	282.93	14	115354	8239.57	2	255	127.5	1	2168	2168
ENST00000376701	ENSG00000015285	7630	12	1841	153.42	11	5811	528.27	1	56	56	1	266	266
ENST00000564281	ENSG00000015413	24727	9	1781	197.89	8	22962	2870.25	0	0	0	0	0	0
ENST00000317361	ENSG00000015475	39880	6	2501	416.83	5	37389	7477.8	1	328	328	1	1443	1443
ENST00000505625	ENSG00000015479	20396	13	7319	563	12	13101	1091.75	0	0	0	0	0	0
ENST00000289547	ENSG00000015520	28782	20	5068	253.4	19	23752	1250.11	1	57	57	1	913	913
ENST00000017003	ENSG00000015532	15061	11	3518	319.82	10	11563	1156.3	1	16	16	1	895	895
ENST00000016946	ENSG00000015568	63402	23	7291	317	22	56155	2552.5	1	162	162	1	1810	1810
ENST00000350889	ENSG00000015592	23065	7	2295	327.86	6	20782	3463.67	2	116	58	1	1524	1524
ENST00000355451	ENSG00000015676	111541	6	8042	1340.33	5	103509	20701.8	1	59	59	1	6893	6893
ENST00000230658	ENSG00000016082	11284	6	2400	400	5	8894	1778.8	1	225	225	1	1121	1121
ENST00000315251	ENSG00000016391	34086	9	7703	855.89	8	26399	3299.88	3	470	156.67	1	5443	5443
ENST00000367748	ENSG00000016402	45211	6	3528	588	5	41693	8338.6	2	608	304	1	1588	1588
ENST00000234701	ENSG00000016490	31893	15	3325	221.67	14	28596	2042.57	2	353	176.5	1	215	215
ENST00000370563	ENSG00000016602	33678	14	3225	230.36	13	30479	2344.54	1	43	43	1	410	410
ENST00000484163	ENSG00000016864	10882	8	1897	237.12	7	8999	1285.57	0	0	0	0	0	0
ENST00000510168	ENSG00000017260	109068	28	5022	179.36	27	104100	3855.56	2	436	218	1	1801	1801
ENST00000337514	ENSG00000017427	84691	4	7281	1820.25	3	77416	25805.33	1	183	183	1	6634	6634
ENST00000595796	ENSG00000017483	11642	16	2675	167.19	15	8997	599.8	2	846	423	1	397	397
ENST00000383432	ENSG00000017797	62603	10	4389	438.9	9	58232	6470.22	2	236	118	1	2178	2178
ENST00000381006	ENSG00000018189	86657	18	4451	247.28	17	82240	4837.65	1	611	611	1	1961	1961
ENST00000551295	ENSG00000018236	379978	24	5691	237.12	23	374333	16275.35	2	232	116	1	2381	2381
ENST00000468221	ENSG00000018280	14000	13	5785	445	12	8239	686.58	0	0	0	0	0	0
ENST00000360632	ENSG00000018408	140792	7	5044	720.57	6	135760	22626.67	2	266	133	1	3571	3571
ENST00000681891	ENSG00000018510	150551	18	11027	612.61	17	139558	8209.29	0	0	0	0	0	0
ENST00000320339	ENSG00000018610	27226	7	2379	339.86	6	24859	4143.17	2	274	137	1	1579	1579
ENST00000361216	ENSG00000018625	27834	23	5458	237.3	22	22420	1019.09	1	104	104	1	2270	2270
ENST00000647819	ENSG00000018699	192901	22	3066	139.36	21	189877	9041.76	1	198	198	14	1808	129.14
ENST00000301310	ENSG00000018869	10770	5	2829	565.8	4	7949	1987.25	2	161	80.5	1	1112	1112
ENST00000403470	ENSG00000019102	4089	6	1197	199.5	5	2902	580.4	1	57	57	1	281	281
ENST00000530994	ENSG00000019144	50415	22	5967	271.23	21	44490	2118.57	3	266	88.67	8	2702	337.75
ENST00000327097	ENSG00000019169	52468	17	1827	107.47	16	50673	3167.06	1	108	108	1	141	141
ENST00000216862	ENSG00000019186	20542	12	3290	274.17	11	17274	1570.36	1	408	408	2	1328	664
ENST00000622142	ENSG00000019485	87769	8	10738	1342.25	7	77045	11006.43	2	247	123.5	1	6952	6952
ENST00000020926	ENSG00000019505	46041	6	5171	861.83	5	40880	8176	1	135	135	1	3751	3751
ENST00000649776	ENSG00000019549	3574	2	2830	1415	1	746	746	0	0	0	0	0	0
ENST00000009530	ENSG00000019582	12712	9	3101	344.56	8	9627	1203.38	1	3	3	1	2200	2200
ENST00000222390	ENSG00000019991	71039	18	5852	325.11	17	65221	3836.53	1	77	77	1	3572	3572
ENST00000359653	ENSG00000019995	46068	9	5704	633.78	8	40380	5047.5	1	372	372	1	3198	3198
ENST00000373243	ENSG00000020129	8982	7	3705	529.29	6	5289	881.5	1	393	393	1	1117	1117
ENST00000412232	ENSG00000020181	48015	19	6963	366.47	18	41088	2282.67	1	387	387	1	2542	2542
ENST00000216923	ENSG00000020256	40503	6	3063	510.5	5	37450	7490	1	144	144	1	869	869
ENST00000261245	ENSG00000020426	235206	8	2656	332	7	232564	33223.43	1	103	103	1	1617	1617
ENST00000554335	ENSG00000020577	226186	13	7170	551.54	12	219040	18253.33	2	634	317	1	4369	4369
ENST00000399916	ENSG00000020633	65501	6	4346	724.33	5	61165	12233	1	440	440	1	2612	2612
ENST00000323929	ENSG00000020922	78276	20	6861	343.05	19	71453	3760.68	2	161	80.5	1	4556	4556
ENST00000398492	ENSG00000021300	16643	7	2282	326	6	14373	2395.5	1	432	432	1	1218	1218
ENST00000380739	ENSG00000021355	9533	7	2483	354.71	6	7062	1177	2	62	31	1	1277	1277
ENST00000481362	ENSG00000021461	37887	10	1858	185.8	9	36047	4005.22	0	0	0	0	0	0
ENST00000590465	ENSG00000021488	39223	9	2007	223	8	37232	4654	2	164	82	7	1723	246.14
ENST00000315285	ENSG00000021574	94083	17	5285	310.88	16	88830	5551.88	1	277	277	1	3142	3142
ENST00000335750	ENSG00000021645	1697920	21	12069	574.71	20	1685891	84294.55	2	1007	503.5	1	6328	6328
ENST00000263650	ENSG00000021762	78205	22	3876	176.18	21	74371	3541.48	2	118	59	1	1099	1099
ENST00000156471	ENSG00000021776	117962	35	9632	275.2	34	108398	3188.18	1	130	130	1	5011	5011
ENST00000673630	ENSG00000021826	201243	40	5815	145.38	39	195506	5012.97	3	337	112.33	1	939	939
ENST00000543257	ENSG00000021852	36930	13	2395	184.23	12	34559	2879.92	3	573	191	1	193	193
ENST00000543669	ENSG00000022267	42055	6	2884	480.67	5	39181	7836.2	2	713	356.5	1	1325	1325
ENST00000477573	ENSG00000022277	3195	3	2196	732	2	1003	501.5	0	0	0	0	0	0
ENST00000635916	ENSG00000022355	50425	9	4887	543	8	45554	5694.25	0	0	0	0	0	0
ENST00000540597	ENSG00000022556	35859	13	3757	289	12	32126	2677.17	0	0	0	0	0	0
ENST00000519067	ENSG00000022567	21406	7	7490	1070	6	13928	2321.33	1	305	305	1	5026	5026
ENST00000325954	ENSG00000022840	43234	17	3831	225.35	16	39435	2464.69	1	457	457	1	923	923
ENST00000442396	ENSG00000022976	22623	8	3000	375	7	19637	2805.29	1	21	21	1	189	189
ENST00000682807	ENSG00000023041	16638	10	4334	433.4	9	12322	1369.11	0	0	0	0	0	0
ENST00000635736	ENSG00000023171	197500	20	8350	417.5	19	189188	9957.26	1	525	525	1	5173	5173
ENST00000525522	ENSG00000023191	11367	9	3290	365.56	8	8093	1011.62	0	0	0	0	0	0
ENST00000233190	ENSG00000023228	44629	19	11679	614.68	18	32986	1832.56	2	110	55	1	9369	9369
ENST00000025008	ENSG00000023287	91979	24	6660	277.5	23	85365	3711.52	3	530	176.67	1	1325	1325
ENST00000262455	ENSG00000023318	119817	12	4820	401.67	11	115019	10456.27	1	161	161	1	3428	3428
ENST00000394965	ENSG00000023330	16235	12	2442	203.5	11	13815	1255.91	3	363	121	1	148	148
ENST00000263464	ENSG00000023445	21921	9	6886	765.11	8	15051	1881.38	2	2763	1381.5	1	2302	2302
ENST00000025301	ENSG00000023516	51111	13	9928	763.69	12	41207	3433.92	3	179	59.67	1	4034	4034
ENST00000608166	ENSG00000023572	14569	5	5617	1123.4	4	8960	2240	1	52	52	2	5068	2534
ENST00000216294	ENSG00000023608	34010	10	2603	260.3	9	31425	3491.67	1	42	42	1	1446	1446
ENST00000428559	ENSG00000023697	126051	9	1653	183.67	8	124414	15551.75	1	53	53	1	636	636
ENST00000419869	ENSG00000023734	21093	10	1884	188.4	9	19227	2136.33	1	322	322	1	501	501
ENST00000647814	ENSG00000023839	69956	32	5838	182.44	31	64180	2070.32	1	206	206	1	964	964
ENST00000316637	ENSG00000023892	23955	11	2307	209.73	10	21668	2166.8	1	40	40	1	362	362
ENST00000607609	ENSG00000023902	6147	4	3745	936.25	3	2408	802.67	0	0	0	0	0	0
ENST00000370238	ENSG00000023909	24233	7	4890	698.57	6	19355	3225.83	1	268	268	1	3792	3792
ENST00000372899	ENSG00000024048	129478	47	7938	168.89	46	121632	2644.17	1	292	292	1	2333	2333
ENST00000372901	ENSG00000024048	129478	47	7938	168.89	46	121632	2644.17	1	292	292	1	2333	2333
ENST00000263277	ENSG00000024422	29714	6	3512	585.33	5	26212	5242.4	2	174	87	1	1703	1703
ENST00000456315	ENSG00000024526	22932	12	5311	442.58	11	17643	1603.91	1	84	84	1	2781	2781
ENST00000617445	ENSG00000024862	19552	6	1253	208.83	5	18309	3661.8	2	178	89	1	517	517
ENST00000369415	ENSG00000025039	47659	7	4930	704.29	6	42741	7123.5	1	281	281	1	3441	3441
ENST00000452194	ENSG00000025156	33570	12	2655	221.25	11	30937	2812.45	1	188	188	1	900	900
ENST00000374012	ENSG00000025293	178357	18	5897	327.61	17	172494	10146.71	2	99	49.5	1	2744	2744
ENST00000554643	ENSG00000025423	35343	6	1757	292.83	5	33596	6719.2	3	352	117.33	1	449	449
ENST00000467728	ENSG00000025434	10868	9	2740	304.44	8	8144	1018	1	1239	1239	1	150	150
ENST00000487162	ENSG00000025708	2222	2	2051	1025.5	1	173	173	0	0	0	0	0	0
ENST00000420993	ENSG00000025770	16558	20	3357	167.85	19	13239	696.79	1	115	115	1	1406	1406
ENST00000372813	ENSG00000025772	18269	7	1980	282.86	6	16301	2716.83	1	65	65	1	980	980
ENST00000369002	ENSG00000025796	90454	21	6451	307.19	20	84043	4202.15	1	200	200	1	3949	3949
ENST00000373625	ENSG00000025800	68509	14	7369	526.36	13	61166	4705.08	1	76	76	1	5670	5670
ENST00000469543	ENSG00000026025	7591	6	2672	445.33	5	4929	985.8	1	630	630	2	1352	676
ENST00000496281	ENSG00000026036	10512	16	5859	366.19	15	4683	312.2	0	0	0	0	0	0
ENST00000652046	ENSG00000026103	26263	9	3705	411.67	8	22574	2821.75	1	80	80	1	2610	2610
ENST00000508775	ENSG00000026297	34439	9	8623	958.11	8	25832	3229	1	369	369	1	7476	7476
ENST00000428726	ENSG00000026508	93233	18	5449	302.72	17	87818	5165.76	1	134	134	1	3070	3070
ENST00000506387	ENSG00000026559	4385	2	3724	1862	1	663	663	0	0	0	0	0	0
ENST00000320285	ENSG00000026652	144096	9	7932	881.33	8	136180	17022.5	2	215	107.5	1	6574	6574
ENST00000484221	ENSG00000026751	4400	2	3544	1772	1	858	858	0	0	0	0	0	0
ENST00000082468	ENSG00000026950	12898	9	3451	383.44	8	9463	1182.88	0	0	0	0	0	0
ENST00000382172	ENSG00000027001	159213	19	2400	126.32	18	156849	8713.83	1	81	81	1	160	160
ENST00000332981	ENSG00000027075	229399	14	3734	266.71	13	225691	17360.85	1	524	524	1	1146	1146
ENST00000368195	ENSG00000027644	19056	22	5222	237.36	21	13876	660.76	1	497	497	1	811	811
ENST00000646898	ENSG00000027697	21665	8	2527	315.88	7	19152	2736	2	547	273.5	1	535	535
ENST00000505145	ENSG00000027847	4477	4	2657	664.25	3	1826	608.67	0	0	0	0	0	0
ENST00000392306	ENSG00000027869	10606	9	1682	186.89	8	8940	1117.5	1	141	141	2	335	167.5
ENST00000648897	ENSG00000028116	252213	19	2676	140.84	18	249573	13865.17	7	946	135.14	2	526	263
ENST00000376259	ENSG00000028137	42231	10	3697	369.7	9	38552	4283.56	1	102	102	1	2201	2201
ENST00000436874	ENSG00000028203	84994	12	4522	376.83	11	80494	7317.64	1	45	45	1	2127	2127
ENST00000389341	ENSG00000028277	46370	14	6915	493.93	13	39481	3037	1	68	68	1	5443	5443
ENST00000495794	ENSG00000028310	26307	13	4878	375.23	12	21453	1787.75	0	0	0	0	0	0
ENST00000559844	ENSG00000028528	48251	15	8229	548.6	14	40050	2860.71	1	33	33	1	6614	6614
ENST00000237264	ENSG00000028839	37210	7	4206	600.86	6	33016	5502.67	2	248	124	1	3393	3393
ENST00000544915	ENSG00000029153	92437	16	6801	425.06	15	85666	5711.07	1	220	220	1	4758	4758
ENST00000640069	ENSG00000029363	33222	15	7734	515.6	14	25516	1822.57	3	252	84	6	5364	894
ENST00000336643	ENSG00000029364	63700	7	5406	772.29	6	58306	9717.67	1	679	679	1	3798	3798
ENST00000265709	ENSG00000029534	243539	43	8521	198.16	42	235102	5597.67	1	283	283	1	2503	2503
ENST00000226284	ENSG00000029559	12883	7	1580	225.71	6	11315	1885.83	2	96	48	1	526	526
ENST00000367166	ENSG00000029639	58352	7	2806	400.86	6	55558	9259.67	1	57	57	1	1703	1703
ENST00000537505	ENSG00000029725	104058	18	5927	329.28	17	98165	5774.41	1	204	204	1	3118	3118
ENST00000325307	ENSG00000029993	7438	5	3512	702.4	4	3934	983.5	2	49	24.5	1	2858	2858
ENST00000378460	ENSG00000030066	70382	36	5412	150.33	35	65040	1858.29	1	48	48	1	1019	1019
ENST00000442998	ENSG00000030110	7748	7	2219	317	6	5541	923.5	2	302	151	2	1452	726
ENST00000374448	ENSG00000030304	137769	15	8309	553.93	14	129488	9249.14	1	115	115	1	5571	5571
ENST00000434687	ENSG00000030419	151916	9	9571	1063.44	8	142361	17795.12	3	322	107.33	1	7663	7663
ENST00000053867	ENSG00000030582	7806	13	2143	164.85	12	5687	473.92	2	42	21	1	309	309
ENST00000033079	ENSG00000031003	95073	23	5488	238.61	22	89629	4074.05	3	455	151.67	1	2266	2266
ENST00000264245	ENSG00000031081	126333	12	9319	776.58	11	117036	10639.64	1	523	523	1	4451	4451
ENST00000335783	ENSG00000031691	29739	9	1750	194.44	8	28005	3500.62	2	104	52	1	833	833
ENST00000234677	ENSG00000031698	24266	11	1925	175	10	22361	2236.1	1	76	76	1	295	295
ENST00000340578	ENSG00000031823	62003	17	3250	191.18	16	58785	3674.06	1	59	59	1	1472	1472
ENST00000355431	ENSG00000032219	75323	24	5888	245.33	23	69481	3020.91	2	205	102.5	1	1888	1888
ENST00000478754	ENSG00000032389	131621	11	2943	267.55	10	128698	12869.8	0	0	0	0	0	0
ENST00000221249	ENSG00000032444	27762	35	4652	132.91	34	23178	681.71	3	434	144.67	1	203	203
ENST00000319980	ENSG00000032742	124301	28	3119	111.39	27	121236	4490.22	3	330	110	1	263	263
ENST00000682703	ENSG00000033011	13636	9	5976	664	8	7676	959.5	0	0	0	0	0	0
ENST00000543897	ENSG00000033030	28997	12	5675	472.92	11	23344	2122.18	6	2362	393.67	1	1898	1898
ENST00000287844	ENSG00000033050	15723	15	4542	302.8	14	11209	800.64	2	87	43.5	1	2571	2571
ENST00000035307	ENSG00000033100	6330	4	3982	995.5	3	2354	784.67	1	1514	1514	1	147	147
ENST00000651989	ENSG00000033122	576444	27	27950	1035.19	26	548546	21097.92	1	719	719	1	22478	22478
ENST00000360689	ENSG00000033170	333531	11	5177	470.64	10	328374	32837.4	3	1730	576.67	1	1712	1712
ENST00000322244	ENSG00000033178	88505	33	9573	290.09	32	78996	2468.62	1	37	37	1	6346	6346
ENST00000361507	ENSG00000033327	202529	10	6120	612	9	196427	21825.22	1	101	101	1	3980	3980
ENST00000592831	ENSG00000033627	4653	1	4653	4653	0	0	0	0	0	0	0	0	0
ENST00000249636	ENSG00000033800	139534	14	7994	571	13	131566	10120.46	1	13	13	1	6013	6013
