Geneid	Genename	length
ENSMUSG00000003762	Coq8b	24929
ENSMUSG00000003778	Brd8	25988
ENSMUSG00000003778	Brd8	25988
ENSMUSG00000003779	Kif20a	8544
ENSMUSG00000003808	Farsa	12270
ENSMUSG00000003809	Gcdh	7530
ENSMUSG00000003810	Mast2	157422
ENSMUSG00000003810	Mast2	157422
ENSMUSG00000003812	Dnase2a	9526
ENSMUSG00000003813	Rad23a	5991
ENSMUSG00000003814	Calr	5086
ENSMUSG00000003824	Syce2	16112
ENSMUSG00000003847	Nfat5	86049
ENSMUSG00000003848	Nob1	12562
ENSMUSG00000003849	Nqo1	14983
ENSMUSG00000003863	Ppfia3	27748
ENSMUSG00000003865	Gys1	21777
ENSMUSG00000003868	Ruvbl2	16338
ENSMUSG00000003872	Lin7b	2694
ENSMUSG00000003873	Bax	5203
ENSMUSG00000003882	Il7r	24049
ENSMUSG00000003923	Tfam	12818
ENSMUSG00000003929	Zfp81	29538
ENSMUSG00000003934	Efnb3	6115
ENSMUSG00000003948	Mmd	29115
ENSMUSG00000003949	Hlf	54361
ENSMUSG00000003955	Fam162a	27756
ENSMUSG00000003970	Rpl8	2238
ENSMUSG00000003974	Grm3	239631
ENSMUSG00000003992	Ssbp2	242381
ENSMUSG00000004018	Fancl	85743
ENSMUSG00000004031	Brinp2	111059
ENSMUSG00000004032	Gstm5	2867
ENSMUSG00000004035	Gstm7	5485
ENSMUSG00000004038	Gstm3	5589
ENSMUSG00000004040	Stat3	54308
ENSMUSG00000004043	Stat5a	25820
ENSMUSG00000004044	Cavin1	14156
ENSMUSG00000004054	Map3k11	13830
ENSMUSG00000004056	Akt2	49276
ENSMUSG00000004069	Dnaja3	47305
ENSMUSG00000004070	Hmox2	40381
ENSMUSG00000004071	Cdip1	24531
ENSMUSG00000004085	Map3k20	156975
ENSMUSG00000004096	Cwc15	9962
ENSMUSG00000004098	Col5a3	45019
ENSMUSG00000004099	Dnmt1	52681
ENSMUSG00000004100	Ppan	4005
ENSMUSG00000004105	Angptl2	31650
ENSMUSG00000004110	Cacna1e	465676
ENSMUSG00000004113	Cacna1b	159267
ENSMUSG00000004127	Trmt10a	16375
ENSMUSG00000004151	Etv1	90404
ENSMUSG00000004187	Kifc2	7997
ENSMUSG00000004207	Psap	24928
ENSMUSG00000004207	Psap	24928
ENSMUSG00000004207	Psap	24928
ENSMUSG00000004221	Ikbkg	60489
ENSMUSG00000004221	Ikbkg	60489
ENSMUSG00000004231	Pax2	81808
ENSMUSG00000004233	Wars2	98095
ENSMUSG00000004263	Atn1	13982
ENSMUSG00000004264	Phb2	4616
ENSMUSG00000004264	Phb2	4616
ENSMUSG00000004266	Ptpn6	18009
ENSMUSG00000004267	Eno2	9620
ENSMUSG00000004268	Emg1	7799
ENSMUSG00000004270	Lpcat3	41393
ENSMUSG00000004285	Atp6v1f	2796
ENSMUSG00000004296	Il12b	13972
ENSMUSG00000004317	Clcn5	159766
ENSMUSG00000004319	Clcn3	72913
ENSMUSG00000004328	Hif3a	30922
ENSMUSG00000004341	Gpx6	7501
ENSMUSG00000004344	Gpx5	6304
ENSMUSG00000004347	Pde1c	580788
ENSMUSG00000004356	Utp20	80199
ENSMUSG00000004359	Spic	9127
ENSMUSG00000004360	9330159F19Rik	19175
ENSMUSG00000004364	Cul3	75559
ENSMUSG00000004366	Sst	1387
ENSMUSG00000004371	Il11	9628
ENSMUSG00000004383	Large1	538943
ENSMUSG00000004383	Large1	538943
ENSMUSG00000004393	Ddx56	8855
ENSMUSG00000004394	Tmed4	4503
ENSMUSG00000004415	Col26a1	141427
ENSMUSG00000004446	Bid	24908
ENSMUSG00000004451	Ralb	34491
ENSMUSG00000004455	Ppp1cc	16997
ENSMUSG00000004460	Dnajb11	21770
ENSMUSG00000004462	Tbccd1	44457
ENSMUSG00000004473	Clec11a	4217
ENSMUSG00000004500	Zfp324	8393
ENSMUSG00000004508	Gab2	227362
ENSMUSG00000004530	Coro1c	66324
ENSMUSG00000004535	Tax1bp1	53053
ENSMUSG00000004540	Psg17	7672
ENSMUSG00000004542	Psg19	8945
ENSMUSG00000004552	Ctse	37201
ENSMUSG00000004558	Ndrg2	8207
ENSMUSG00000004561	Mettl17	8106
ENSMUSG00000004562	Arhgef40	21415
ENSMUSG00000004565	Pnpla6	28885
ENSMUSG00000004567	Mcoln1	14777
ENSMUSG00000004568	Arhgef18	103166
ENSMUSG00000004591	Pkn2	91104
ENSMUSG00000004609	Cd33	16056
ENSMUSG00000004610	Etfb	13719
ENSMUSG00000004612	Nkg7	1178
ENSMUSG00000004626	Stxbp2	12691
ENSMUSG00000004630	Pcp2	2176
ENSMUSG00000004630	Pcp2	2176
ENSMUSG00000004631	Sgce	72856
ENSMUSG00000004633	Chn2	261150
ENSMUSG00000004637	Wwox	913054
ENSMUSG00000004642	Slbp	17395
ENSMUSG00000004651	Tyr	68743
ENSMUSG00000004654	Ghrhr	12189
ENSMUSG00000004655	Aqp1	12125
ENSMUSG00000004661	Arid3b	46355
ENSMUSG00000004665	Cnn2	7480
ENSMUSG00000004667	Polr2e	3848
ENSMUSG00000004668	Abca13	492319
ENSMUSG00000004677	Myo9b	88000
ENSMUSG00000004698	Hdac9	821220
ENSMUSG00000004707	Ly9	18788
ENSMUSG00000004709	Cd244a	50555
ENSMUSG00000004730	Adgre1	124838
ENSMUSG00000004748	Mtfp1	3967
ENSMUSG00000004768	Rab23	22671
ENSMUSG00000004771	Rab11a	22461
ENSMUSG00000004788	Eif2b2	7149
ENSMUSG00000004789	Dlst	24010
ENSMUSG00000004791	Pgf	11157
ENSMUSG00000004798	Ulk2	79426
ENSMUSG00000004814	Ccl24	3114
ENSMUSG00000004815	Dgkq	22981
ENSMUSG00000004821	Tmed11	18130
ENSMUSG00000004837	Grap	19521
ENSMUSG00000004842	Pou1f1	14495
ENSMUSG00000004843	Chmp2b	23600
ENSMUSG00000004846	Plod3	9631
ENSMUSG00000004849	Ap1s1	11144
ENSMUSG00000004864	Mapk13	10938
ENSMUSG00000004865	Srpk1	35063
ENSMUSG00000004872	Pax3	95866
ENSMUSG00000004880	Lbr	27046
ENSMUSG00000004885	Crabp2	4712
ENSMUSG00000004891	Nes	9360
ENSMUSG00000004892	Bcan	12701
ENSMUSG00000004894	Hapln2	5835
ENSMUSG00000004895	Prcc	26707
ENSMUSG00000004896	Rrnad1	7528
ENSMUSG00000004896	Rrnad1	7528
ENSMUSG00000004897	Hdgf	9813
ENSMUSG00000004902	Slc25a18	20760
ENSMUSG00000004929	Thop1	12526
ENSMUSG00000004931	Apba3	6278
ENSMUSG00000004933	Matk	10052
ENSMUSG00000004934	Pias4	14659
ENSMUSG00000004936	Map2k1	67863
ENSMUSG00000004937	Sgta	16105
ENSMUSG00000004939	Nmrk2	3883
ENSMUSG00000004945	Tmem242	29375
ENSMUSG00000004947	Dtx2	38074
ENSMUSG00000004948	Zp3	8527
ENSMUSG00000004951	Hspb1	1646
ENSMUSG00000004952	Rasa4	27946
ENSMUSG00000004961	Syt5	6804
ENSMUSG00000004980	Hnrnpa2b1	8964
ENSMUSG00000004988	Fxyd4	4135
ENSMUSG00000004994	Ccdc130	12587
ENSMUSG00000004996	Mri1	7420
ENSMUSG00000005034	Prkacb	83388
ENSMUSG00000005043	Sgsh	12079
ENSMUSG00000005045	Chd5	51545
ENSMUSG00000005045	Chd5	51545
ENSMUSG00000005054	Cstb	1955
ENSMUSG00000005057	Sh2b2	26756
ENSMUSG00000005069	Pex5	18253
ENSMUSG00000005078	Jkamp	15606
ENSMUSG00000005087	Cd44	90526
ENSMUSG00000005089	Slc1a2	132127
ENSMUSG00000005102	Eif2ak4	86618
ENSMUSG00000005103	Wdr1	34995
ENSMUSG00000005107	Slc2a9	153506
ENSMUSG00000005124	Ccn4	31883
ENSMUSG00000005125	Ndrg1	40324
ENSMUSG00000005131	4930550C14Rik	31067
ENSMUSG00000005142	Man2b1	14969
ENSMUSG00000005148	Klf5	16347
ENSMUSG00000005150	Wdr83	6256
ENSMUSG00000005161	Prdx2	5249
ENSMUSG00000005198	Polr2a	24642
ENSMUSG00000005202	Shbg	3103
ENSMUSG00000005204	Senp3	8965
ENSMUSG00000005220	Corin	204450
ENSMUSG00000005225	Plekha8	50730
ENSMUSG00000005232	G6pc2	15613
ENSMUSG00000005233	Spc25	12301
ENSMUSG00000005237	Dnah2	128301
ENSMUSG00000005251	Ripk4	21856
ENSMUSG00000005262	Ufd1	23426
ENSMUSG00000005267	Zfp287	31531
ENSMUSG00000005268	Prlr	170912
ENSMUSG00000005299	Letm1	43146
ENSMUSG00000005312	Ubqln1	39499
ENSMUSG00000005320	Fgfr4	16121
ENSMUSG00000005338	Cadm3	34438
ENSMUSG00000005339	Fcer1a	5932
ENSMUSG00000005354	Txn2	13961
ENSMUSG00000005355	Casp14	6305
ENSMUSG00000005357	Slc1a6	34271
ENSMUSG00000005360	Slc1a3	76642
ENSMUSG00000005362	Crbn	19875
ENSMUSG00000005364	Il5ra	38682
ENSMUSG00000005370	Msh6	15832
ENSMUSG00000005371	Fbxo11	74434
ENSMUSG00000005373	Mlxipl	31898
ENSMUSG00000005374	Tbl2	16105
ENSMUSG00000005378	Bud23	12002
ENSMUSG00000005397	Nid1	74720
ENSMUSG00000005410	Mcm5	18872
ENSMUSG00000005413	Hmox1	6970
ENSMUSG00000005417	Mprip	118367
ENSMUSG00000005442	Cic	26457
ENSMUSG00000005447	Pafah1b3	2939
ENSMUSG00000005465	Il27ra	12297
ENSMUSG00000005469	Prkaca	23452
ENSMUSG00000005470	Asf1b	14692
ENSMUSG00000005474	Myl10	7950
ENSMUSG00000005481	Ddx39	11622
ENSMUSG00000005483	Dnajb1	4462
ENSMUSG00000005493	Msh4	48991
ENSMUSG00000005501	Usp40	63432
ENSMUSG00000005503	Evx1	4882
ENSMUSG00000005505	Kbtbd4	5823
ENSMUSG00000005506	Celf1	79102
ENSMUSG00000005510	Ndufs3	10193
ENSMUSG00000005514	Por	61630
ENSMUSG00000005533	Igf1r	280843
ENSMUSG00000005534	Insr	128697
ENSMUSG00000005540	Fcer2a	12440
ENSMUSG00000005547	Cyp2a5	8225
ENSMUSG00000005553	Atp4a	13315
ENSMUSG00000005566	Trim28	29413
ENSMUSG00000005575	Ube2m	3157
ENSMUSG00000005580	Adcy9	132971
ENSMUSG00000005583	Mef2c	162840
ENSMUSG00000005583	Mef2c	162840
ENSMUSG00000005609	Ctr9	27428
ENSMUSG00000005610	Eif4g2	15282
ENSMUSG00000005611	Mrvi1	114193
ENSMUSG00000005615	Pcyt1a	44148
ENSMUSG00000005621	Zfp592	51485
ENSMUSG00000005625	Psmd4	9922
ENSMUSG00000005628	Tmod4	4697
ENSMUSG00000005640	Insrr	19152
ENSMUSG00000005649	Cabp5	10757
ENSMUSG00000005656	Snx6	49356
ENSMUSG00000005667	Mthfd2	14039
ENSMUSG00000005672	Kit	81808
ENSMUSG00000005674	Tomm40l	6505
ENSMUSG00000005677	Nr1i3	6717
ENSMUSG00000005681	Apoa2	1327
ENSMUSG00000005682	Pan2	18020
ENSMUSG00000005683	Cs	24747
ENSMUSG00000005686	Ampd3	43715
ENSMUSG00000005687	Bcas2	7499
ENSMUSG00000005696	Sh2d1a	26831
ENSMUSG00000005698	Ctcf	46345
ENSMUSG00000005699	Pard6a	2341
ENSMUSG00000005705	Agrp	70697
ENSMUSG00000005716	Pvalb	15285
ENSMUSG00000005718	Tfap4	15195
ENSMUSG00000005732	Ranbp1	8950
ENSMUSG00000005763	Cd247	82474
ENSMUSG00000005763	Cd247	82474
ENSMUSG00000005763	Cd247	82474
ENSMUSG00000005774	Rfx5	7455
ENSMUSG00000005779	Psmb4	2870
ENSMUSG00000005800	Mmp8	10031
ENSMUSG00000005802	Slc30a4	21408
ENSMUSG00000005803	Sqor	44334
ENSMUSG00000005804	Bloc1s6	10974
ENSMUSG00000005813	Metap1	30561
ENSMUSG00000005823	Gpr108	13039
ENSMUSG00000005824	Tnfsf14	4687
ENSMUSG00000005836	Gata6	33167
ENSMUSG00000005846	Rsl1d1	10363
ENSMUSG00000005864	Cnga2	18371
ENSMUSG00000005871	Apc	101570
ENSMUSG00000005873	Reep5	28486
ENSMUSG00000005881	Ergic3	10236
ENSMUSG00000005882	Uqcc1	83391
ENSMUSG00000005883	Spo11	15873
ENSMUSG00000005886	Ncoa2	234926
ENSMUSG00000005891	Prl4a1	7349
ENSMUSG00000005892	Trh	2591
ENSMUSG00000005893	Nr2c2	81669
ENSMUSG00000005897	Nr2c1	49190
ENSMUSG00000005899	Smpd4	25476
ENSMUSG00000005907	Pex1	41168
ENSMUSG00000005917	Otx1	6943
ENSMUSG00000005936	Kctd20	17293
ENSMUSG00000005947	Itgae	56865
ENSMUSG00000005949	Ctns	15448
ENSMUSG00000005950	P2rx5	12266
ENSMUSG00000005951	Shpk	25053
ENSMUSG00000005952	Trpv1	26949
ENSMUSG00000005958	Ephb3	18551
ENSMUSG00000005968	Tuft1	46116
ENSMUSG00000005973	Rcn1	13030
ENSMUSG00000005980	Dnase1	3056
ENSMUSG00000005981	Trap1	37858
ENSMUSG00000005982	Naa60	28438
ENSMUSG00000005983	1700037C18Rik	13476
ENSMUSG00000005986	Ankrd13d	12957
ENSMUSG00000005986	Ankrd13d	12957
ENSMUSG00000005994	Tyrp1	17490
ENSMUSG00000006005	Tpr	56979
ENSMUSG00000006007	Pdc	14491
ENSMUSG00000006010	Odr4	31777
ENSMUSG00000006014	Prg4	16351
ENSMUSG00000006019	Dhx34	24892
ENSMUSG00000006021	Kptn	7623
ENSMUSG00000006024	Napa	19519
ENSMUSG00000006050	Sra1	4136
ENSMUSG00000006056	Calcoco2	12640
ENSMUSG00000006057	Atp5g1	6820
ENSMUSG00000006058	Snf8	12547
ENSMUSG00000006095	Tbcb	8143
ENSMUSG00000006127	Inpp5k	17885
ENSMUSG00000006134	Crkl	35449
ENSMUSG00000006143	Upk3bl	9834
ENSMUSG00000006154	Eps8l1	18691
ENSMUSG00000006169	Clint1	58663
ENSMUSG00000006169	Clint1	58663
ENSMUSG00000006179	Prss16	7570
ENSMUSG00000006191	Cdkal1	663903
ENSMUSG00000006200	Rhox6	2949
ENSMUSG00000006204	5430419D17Rik	132032
ENSMUSG00000006205	Htra1	49459
ENSMUSG00000006215	Zbtb17	23248
ENSMUSG00000006216	Clcnkb	11663
ENSMUSG00000006216	Clcnkb	11663
ENSMUSG00000006218	Fam131c	15957
ENSMUSG00000006219	Fblim1	29992
ENSMUSG00000006221	Hspb7	4534
ENSMUSG00000006235	Epor	4611
ENSMUSG00000006241	Ccdc159	8403
ENSMUSG00000006262	Mob1b	43367
ENSMUSG00000006269	Atp6v1b1	15867
ENSMUSG00000006270	Vax1	3871
ENSMUSG00000006273	Atp6v1b2	25067
ENSMUSG00000006276	Eps15l1	80463
ENSMUSG00000006281	Tep1	46503
ENSMUSG00000006288	Ttc5	20106
ENSMUSG00000006289	Osgep	18358
ENSMUSG00000006299	Aamp	4900
ENSMUSG00000006301	Tmbim1	16160
ENSMUSG00000006304	Arpc2	31714
ENSMUSG00000006307	Kmt2b	19870
ENSMUSG00000006310	Zbtb32	9188
ENSMUSG00000006311	Etv2	2238
ENSMUSG00000006313	Upk1a	9757
ENSMUSG00000006315	Tmem147	1837
ENSMUSG00000006333	Rps9	2906
ENSMUSG00000006335	Tfpt	9607
ENSMUSG00000006342	Susd2	7303
ENSMUSG00000006344	Ggt5	27862
ENSMUSG00000006345	Ggt1	17546
ENSMUSG00000006356	Crip2	5272
ENSMUSG00000006360	Crip1	7565
ENSMUSG00000006362	Cbfa2t3	73970
ENSMUSG00000006369	Fbln1	80588
ENSMUSG00000006373	Pgrmc1	7875
ENSMUSG00000006378	Gcat	7481
ENSMUSG00000006386	Tek	135689
ENSMUSG00000006389	Mpl	15100
ENSMUSG00000006390	Elovl1	4862
ENSMUSG00000006392	Med8	6447
ENSMUSG00000006398	Cdc20	4453
ENSMUSG00000006403	Adamts4	10218
ENSMUSG00000006411	Nectin4	18248
ENSMUSG00000006412	Pfdn2	13586
ENSMUSG00000006418	Rnf114	23523
ENSMUSG00000006423	C330007P06Rik	40503
ENSMUSG00000006435	Neurl1a	80623
ENSMUSG00000006442	Srm	3118
ENSMUSG00000006445	Epha2	28146
ENSMUSG00000006456	Rbm14	11067
ENSMUSG00000006457	Actn3	16695
ENSMUSG00000006463	Zdhhc24	6731
ENSMUSG00000006464	Bbs1	19752
ENSMUSG00000006469	Slc34a3	5468
ENSMUSG00000006471	Ndor1	10564
ENSMUSG00000006476	Nsmf	8528
ENSMUSG00000006488	Prl7a1	9115
ENSMUSG00000006490	Prl8a9	6613
ENSMUSG00000006494	Pdk1	30636
ENSMUSG00000006498	Ptbp1	10144
ENSMUSG00000006517	Mvd	9823
ENSMUSG00000006519	Cyba	8156
ENSMUSG00000006522	Itih3	15190
ENSMUSG00000006526	Stimate	51622
ENSMUSG00000006526	Stimate	51622
ENSMUSG00000006527	Sfmbt1	107108
ENSMUSG00000006529	Itih1	14111
ENSMUSG00000006538	Ihh	6359
ENSMUSG00000006542	Prkag3	10035
ENSMUSG00000006546	Cryba2	3211
ENSMUSG00000006567	Atp7b	67522
ENSMUSG00000006570	Defb2	3558
ENSMUSG00000006574	Slc4a1	16458
ENSMUSG00000006575	Rundc3a	9154
ENSMUSG00000006576	Slc4a3	15908
ENSMUSG00000006585	Cdt1	5530
ENSMUSG00000006586	Runx1t1	150215
ENSMUSG00000006587	Snai3	6527
ENSMUSG00000006589	Aprt	2255
ENSMUSG00000006599	Gtf2h1	27699
ENSMUSG00000006611	Hfe	8822
ENSMUSG00000006641	Slc5a6	12890
ENSMUSG00000006642	Tcf23	8358
ENSMUSG00000006649	Nphs1	28403
ENSMUSG00000006651	Aplp1	10555
ENSMUSG00000006673	Qrich1	43051
ENSMUSG00000006675	P4htm	18807
ENSMUSG00000006676	Usp19	11499
ENSMUSG00000006678	Pola1	327390
ENSMUSG00000006699	Cdc42	38026
ENSMUSG00000006705	Pknox1	42961
ENSMUSG00000006711	D130043K22Rik	56137
ENSMUSG00000006715	Gmnn	10080
ENSMUSG00000006717	Acot13	13571
ENSMUSG00000006720	Zfp184	15669
ENSMUSG00000006724	Cyp27b1	4758
ENSMUSG00000006728	Cdk4	4388
ENSMUSG00000006731	B4galnt1	7107
ENSMUSG00000006732	Mettl1	4435
ENSMUSG00000006736	Tspan31	2986
ENSMUSG00000006740	Kif5b	40523
ENSMUSG00000006763	Saal1	24574
ENSMUSG00000006764	Tph2	106383
ENSMUSG00000006777	Krt23	15165
ENSMUSG00000006782	Cnp	15840
ENSMUSG00000006784	Ttc25	26876
ENSMUSG00000006800	Sulf2	82576
ENSMUSG00000006818	Sod2	32069
ENSMUSG00000006850	Tmco6	7331
ENSMUSG00000006906	Stambp	29507
ENSMUSG00000006920	Ezh1	35350
ENSMUSG00000006930	Hap1	8803
ENSMUSG00000006931	P3h4	6382
ENSMUSG00000006932	Ctnnb1	27109
ENSMUSG00000006941	Eif1b	2841
ENSMUSG00000006948	Klk4	4646
ENSMUSG00000006958	Chrd	9259
ENSMUSG00000006958	Chrd	9259
ENSMUSG00000006998	Psmd2	11764
ENSMUSG00000007021	Syngr3	4865
ENSMUSG00000007029	Vars	15337
ENSMUSG00000007030	Vwa7	10164
ENSMUSG00000007033	Hspa1l	6584
ENSMUSG00000007034	Slc44a4	15915
ENSMUSG00000007035	Msh5	18123
ENSMUSG00000007036	Abhd16a	13698
ENSMUSG00000007038	Neu1	4670
ENSMUSG00000007039	Ddah2	3058
ENSMUSG00000007041	Clic1	8785
ENSMUSG00000007050	Lsm2	4013
ENSMUSG00000007080	Pole	51170
ENSMUSG00000007097	Atp1a2	26357
ENSMUSG00000007107	Atp1a4	34903
ENSMUSG00000007122	Casq1	9976
ENSMUSG00000007207	Stx1a	27620
ENSMUSG00000007209	Ceacam9	4205
ENSMUSG00000007216	Zfp775	21166
ENSMUSG00000007279	Scube2	66991
ENSMUSG00000007338	Mrpl49	4165
ENSMUSG00000007379	Dennd2c	67167
ENSMUSG00000007411	Mark3	81697
ENSMUSG00000007415	Gatad1	15897
ENSMUSG00000007440	Pcdha11	182456
ENSMUSG00000007457	2310003L06Rik	3413
ENSMUSG00000007458	M6pr	8962
ENSMUSG00000007458	M6pr	8962
ENSMUSG00000007476	Lrrc8a	26072
ENSMUSG00000007480	Mc5r	4852
ENSMUSG00000007564	Ppp2r1a	20607
ENSMUSG00000007570	Fance	13055
ENSMUSG00000007589	Tinf2	5388
ENSMUSG00000007591	Tssk4	2357
ENSMUSG00000007591	Tssk4	2357
ENSMUSG00000007591	Tssk4	2357
ENSMUSG00000007591	Tssk4	2357
ENSMUSG00000007594	Hapln4	7407
ENSMUSG00000007603	Dus3l	5311
ENSMUSG00000007610	Gtpbp3	10857
ENSMUSG00000007613	Tgfbr1	61711
ENSMUSG00000007617	Homer1	98884
ENSMUSG00000007646	Rad51c	27880
ENSMUSG00000007653	Gabrb2	209273
ENSMUSG00000007655	Cav1	34991
ENSMUSG00000007656	Arpp19	22701
ENSMUSG00000007659	Bcl2l1	51062
ENSMUSG00000007670	Khsrp	10439
ENSMUSG00000007682	Dio2	13888
ENSMUSG00000007721	Ccdc124	5710
ENSMUSG00000007739	Cct4	13263
ENSMUSG00000007777	0610009B22Rik	3490
ENSMUSG00000007783	Cpt1c	15480
ENSMUSG00000007805	Twist2	46569
ENSMUSG00000007812	Zfp655	15581
ENSMUSG00000007815	Rhoa	31807
ENSMUSG00000007817	Zmiz1	207521
ENSMUSG00000007827	Ankrd26	60920
ENSMUSG00000007833	Aldh16a1	13844
ENSMUSG00000007836	Hnrnpa0	2679
ENSMUSG00000007837	Prrg2	9095
ENSMUSG00000007850	Hnrnph1	9540
ENSMUSG00000007867	Ift43	79897
ENSMUSG00000007872	Id3	1897
ENSMUSG00000007877	Tcap	1144
ENSMUSG00000007880	Arid1a	76830
ENSMUSG00000007888	Crlf1	10925
ENSMUSG00000007891	Ctsd	12129
ENSMUSG00000007892	Rplp1	1260
ENSMUSG00000007907	Cabs1	2107
ENSMUSG00000007908	Hmgcll1	121497
ENSMUSG00000007908	Hmgcll1	121497
ENSMUSG00000007944	Ttc9b	3433
ENSMUSG00000007946	Phox2a	4415
ENSMUSG00000007950	Abhd8	6952
ENSMUSG00000007987	Ift22	7256
ENSMUSG00000007989	Fzd3	70016
ENSMUSG00000008028	1700008O03Rik	23004
ENSMUSG00000008035	Mid1ip1	3367
ENSMUSG00000008036	Ap2s1	10886
ENSMUSG00000008090	Fgfrl1	12658
ENSMUSG00000008129	4930432K21Rik	24433
ENSMUSG00000008136	Fhl2	73696
ENSMUSG00000008140	Emc10	6594
ENSMUSG00000008153	Clstn3	34037
ENSMUSG00000008167	Fbxw9	7070
ENSMUSG00000008193	Spib	6080
ENSMUSG00000008200	Fnbp4	35653
ENSMUSG00000008200	Fnbp4	35653
ENSMUSG00000008206	Cers4	38483
ENSMUSG00000008226	Scrn3	25219
ENSMUSG00000008301	Phax	24748
ENSMUSG00000008305	Tle1	83779
ENSMUSG00000008307	1700109H08Rik	12777
ENSMUSG00000008318	Relt	17601
ENSMUSG00000008333	Snrpb2	9816
ENSMUSG00000008348	Ubc	4227
ENSMUSG00000008373	Prpf31	12503
ENSMUSG00000008384	Sertad1	3408
ENSMUSG00000008393	Carhsp1	13577
ENSMUSG00000008398	Elk3	63723
ENSMUSG00000008429	Herpud2	43690
ENSMUSG00000008435	Rdh13	20833
ENSMUSG00000008438	Adam21	9892
ENSMUSG00000008450	Nutf2	18752
ENSMUSG00000008461	Fut1	3455
ENSMUSG00000008475	Arpc5	9057
ENSMUSG00000008475	Arpc5	9057
ENSMUSG00000008482	Rnf151	2226
ENSMUSG00000008489	Elavl2	149223
ENSMUSG00000008496	Pou2f2	59110
ENSMUSG00000008540	Mgst1	16441
ENSMUSG00000008575	Nfib	215599
ENSMUSG00000008590	Htr3b	29984
ENSMUSG00000008601	Rab25	6273
ENSMUSG00000008604	Ubqln4	15969
ENSMUSG00000008658	Rbfox1	1467692
ENSMUSG00000008668	Rps18	3680
ENSMUSG00000008682	Rpl10	2325
ENSMUSG00000008683	Rps15a	11818
ENSMUSG00000008690	Ncaph2	17109
ENSMUSG00000008730	Hipk1	51750
ENSMUSG00000008734	Gprc5b	23166
ENSMUSG00000008763	Man1a2	123297
ENSMUSG00000008789	Ceacam5	47896
ENSMUSG00000008813	Tppp2	2277
ENSMUSG00000008822	Acyp1	15893
ENSMUSG00000008843	Cldn13	1279
ENSMUSG00000008845	Cd163	25873
ENSMUSG00000008855	Hdac5	35736
ENSMUSG00000008859	Rala	63670
ENSMUSG00000008874	Clec3a	7762
ENSMUSG00000008892	Vdac3	16740
ENSMUSG00000008932	Slc1a7	45202
ENSMUSG00000008958	Vps72	12031
ENSMUSG00000008976	Gabpa	28657
ENSMUSG00000008999	Bmp7	72311
ENSMUSG00000009013	Dynll1	3891
ENSMUSG00000009030	Pdcl	9260
ENSMUSG00000009035	Tmem184b	42887
ENSMUSG00000009047	Gm5965	834
ENSMUSG00000009070	Rsph14	75111
ENSMUSG00000009073	Nf2	83693
ENSMUSG00000009075	Cabp7	9888
ENSMUSG00000009076	Zmat5	32993
ENSMUSG00000009079	Ewsr1	29579
ENSMUSG00000009090	Ap1b1	55969
ENSMUSG00000009092	Derl3	2530
ENSMUSG00000009093	Gstt4	7602
ENSMUSG00000009097	Tbx1	8969
ENSMUSG00000009108	Gnat2	8645
ENSMUSG00000009112	Bcl2l13	56606
ENSMUSG00000009114	2610028H24Rik	12016
ENSMUSG00000009115	Spatc1l	7931
ENSMUSG00000009145	Dqx1	9476
ENSMUSG00000009185	Ccl8	1616
ENSMUSG00000009207	Lnpk	58659
ENSMUSG00000009210	Prr29	11644
ENSMUSG00000009214	Mymk	10545
ENSMUSG00000009216	Fam163b	32113
ENSMUSG00000009246	Trpm5	22855
ENSMUSG00000009248	Ascl2	2437
ENSMUSG00000009281	Rarres2	3093
ENSMUSG00000009291	Pttg1ip	17014
ENSMUSG00000009292	Trpm2	62134
ENSMUSG00000009293	Ube2g2	23720
ENSMUSG00000009350	Mpo	10834
ENSMUSG00000009356	Lpo	19687
ENSMUSG00000009376	Met	110182
ENSMUSG00000009378	Slc16a12	78888
ENSMUSG00000009394	Syn2	147091
ENSMUSG00000009406	Elk1	17215
ENSMUSG00000009418	Nav1	249259
ENSMUSG00000009470	Tnpo1	87367
ENSMUSG00000009471	Myod1	2627
ENSMUSG00000009487	Otog	70449
ENSMUSG00000009535	Rnmt	24499
ENSMUSG00000009545	Kcnq1	319790
ENSMUSG00000009549	Srp14	3863
ENSMUSG00000009551	6330409D20Rik	8398
ENSMUSG00000009555	Cdk9	5348
ENSMUSG00000009563	Tor2a	5012
ENSMUSG00000009566	Fpgs	17290
ENSMUSG00000009569	Mrtfb	158584
ENSMUSG00000009575	Cbx5	48274
ENSMUSG00000009580	Odam	9147
ENSMUSG00000009585	Apobec3	23453
ENSMUSG00000009588	St6galnac1	10484
ENSMUSG00000009596	Taf7l	16374
ENSMUSG00000009614	Sardh	58875
ENSMUSG00000009621	Vav2	164931
ENSMUSG00000009628	Tex15	68260
ENSMUSG00000009630	Ppp2cb	19818
ENSMUSG00000009633	G0s2	1058
ENSMUSG00000009640	Dmap1	7594
ENSMUSG00000009646	Pla2g12b	18318
ENSMUSG00000009647	Mcu	169710
ENSMUSG00000009654	Oit3	18822
ENSMUSG00000009670	Tex11	221021
ENSMUSG00000009681	Bcr	124331
ENSMUSG00000009687	Fxyd5	9757
ENSMUSG00000009731	Kcnd1	15993
ENSMUSG00000009733	Tfcp2	49263
ENSMUSG00000009734	Pou6f2	260945
ENSMUSG00000009739	Pou6f1	24668
ENSMUSG00000009741	Ubp1	46267
